surname,forename,gender,id,balance,age,start,profession,online,single num,weight_num,null,single cat,weight_cat
Harbolt,Hipolito,M,CU_2453374,168.01,59.738,10-08-18,,,1.0,1,,A,A
Podlas,Susanne,F,CU_5664639,169.64,37.571,06-21-18,Data Coordiator,0.0,1.0,1,,,A
Alstott,Lukas ,M,CU_6172544,152.76,59.615,07-03-18,Payment Adjustment Coordinator,,1.0,1,,,A
Auter,Hashim ,M,CU_5574526,120.38,53.727,08-06-18,Data Coordiator,,,1,,,A
Prinz,Phoenix ,M,CU_5541759,161.54,53.758,08-25-18,Assistant Manager,1.0,1.0,1,,A,A
Dimond,Aila ,F,CU_9523075,154.11,57.652,12-28-18,Senior Sales Associate,,1.0,1,,A,A
Lail,Nathaniel,M,CU_1855362,148.15,35.863,11-28-18,,,1.0,1,,A,A
Comrie,Devon ,F,CU_3166085,126.74,59.682,04-04-18,Software Engineer IV,0.0,1.0,1,,A,A
Sanker,Xanthe ,F,CU_6705024,191.93,42.263,03-27-18,Assistant Manager,0.0,1.0,1,,A,A
Fear,Umair ,M,CU_6631300,351.21,50.229,06-03-18,Librarian,0.0,1.0,1,,A,A
Jiang,Palmer,M,CU_9482120,177.21,22.03,12-09-18,,1.0,1.0,1,,A,A
Baggette,Pamela,F,CU_3133321,87.75,24.595,02-12-18,Software Engineer IV,0.0,1.0,1,,,A
Kisner,Rosemarie,F,CU_9605002,159.5,61.219,04-16-18,Senior Sales Associate,0.0,1.0,1,,A,A
Beerer,Fidel,M,CU_1814409,140.43,38.983,03-20-18,Senior Sales Associate,,1.0,1,,A,A
Belloso,Timothy ,M,CU_6786950,194.57,54.362,02-14-18,Assistant Manager,0.0,1.0,1,,A,A
Brucato,Frederic ,M,CU_3813261,108.92,74.487,05-16-18,Software Engineer IV,0.0,1.0,1,,,A
Fantin,Louisa ,F,CU_7147406,105.6,35.434,08-07-18,Design Engineer,1.0,1.0,1,,A,A
Gandhy,Antonio ,M,CU_8277903,203.49,,12-14-18,,0.0,1.0,1,,A,A
Hord,Faiza ,F,CU_2224014,110.61,35.63,01-02-18,Structural Engineer,,1.0,1,,A,A
Oligee,Seth,M,CU_1560463,95.8,55.868,01-05-18,Software Engineer IV,,1.0,1,,A,B
Vanhoff,Erik ,M,CU_1511314,297.9,66.979,07-23-18,Information Systems Manager,,,1,,A,A
Rightnour,Julie,F,CU_3772307,151.43,64.607,12-24-18,,,1.0,1,,A,A
Schmick,Florence ,F,CU_8286095,164.98,42.876,05-09-18,Data Coordiator,0.0,1.0,1,,,A
Binkiewicz,Otha,M,CU_9203606,139.21,26.061,08-28-18,Software Engineer IV,0.0,1.0,1,,A,A
Jes,Stacy,M,CU_6565783,121.93,,06-08-18,Assistant Manager,0.0,1.0,1,,A,A
Harlan,Kathrine,F,CU_9629594,379.27,55.099,12-12-18,Assistant Manager,,1.0,1,,,A
Begeal,Jonty ,M,CU_2051995,81.38,50.803,05-13-18,,0.0,1.0,1,,A,A
Roszales,Tanner,M,CU_5877658,115.57,59.249,11-18-18,Structural Engineer,0.0,1.0,1,,A,A
Donachie,Carolina,F,CU_2199452,459.72,60.82,08-17-18,,1.0,1.0,1,,,A
Revay,Percy,M,CU_8916894,125.39,32.033,07-09-18,Software Engineer IV,0.0,1.0,1,,A,A
Mahfouz,Zion ,M,CU_9744283,185.84,51.781,03-17-18,Software Engineer IV,1.0,1.0,1,,A,A
Rosin,Rehan ,M,CU_1798049,120.23,42.905,07-17-18,Actuary,0.0,1.0,1,,A,A
Bibeau,Randolph,M,CU_5713826,185.77,36.889,03-28-18,Assistant Manager,0.0,1.0,1,,A,A
Felipa,Kristian ,M,CU_1552291,58.57,44.335,10-11-18,Software Engineer IV,,1.0,1,,,A
Rhymer,Riley-Jay ,M,CU_3215269,356.03,55.836,04-24-18,Statistician III,0.0,1.0,1,,,A
Tamimi,Ria ,F,CU_6959015,123.91,62.242,06-10-18,Data Coordiator,,1.0,1,,A,A
Roehm,Lea ,F,CU_1806248,97.71,,05-10-18,Assistant Manager,,1.0,1,,,A
Raehl,Manha ,F,CU_9637800,170.65,74.571,01-26-18,Software Engineer IV,0.0,1.0,1,,A,A
Janysek,Bodhi ,M,CU_2854826,282.51,29.168,07-02-18,Assistant Manager,0.0,,1,,,A
Hiltz,Keegan ,M,CU_6279085,364.55,56.062,11-02-18,Statistician III,,1.0,1,,A,A
Kinsland,Rufus ,M,CU_3329966,143.63,53.471,07-29-18,Software Engineer IV,,1.0,1,,,A
Sivertsen,Florine,F,CU_5394351,173.46,20.221,11-25-18,Software Engineer IV,0.0,1.0,1,,,A
Mendola,Mikolaj ,M,CU_9908144,137.82,,06-12-18,Assistant Manager,,,1,,A,A
Adeyemo,Luella,F,CU_2068401,145.72,59.124,08-02-18,Social Worker,1.0,1.0,1,,,A
Raemer,Arthur ,M,CU_2879410,121.92,38.756,06-27-18,Design Engineer,1.0,1.0,1,,A,A
Avenia,Tomas,M,CU_3690419,199.39,29.891,10-29-18,Data Coordiator,0.0,1.0,1,,,A
Rimel,Harman ,M,CU_9818035,174.3,29.85,03-11-18,Assistant Manager,,1.0,1,,A,A
Barbone,Veer ,M,CU_8777654,464.41,38.297,01-12-18,Software Engineer IV,0.0,1.0,1,,A,A
Lanzalotti,Scott ,M,CU_9711543,200.76,23.335,02-17-18,Structural Engineer,1.0,1.0,1,,A,A
Sonnier,Rufus,M,CU_6475705,159.39,,08-25-18,Structural Engineer,,,1,,A,A
Berceir,Juliette ,F,CU_4878269,278.52,33.488,02-24-18,Information Systems Manager,0.0,1.0,1,,A,A
Barlow,Wes,M,CU_8474558,154.51,,11-26-18,Senior Sales Associate,0.0,,1,,,A
Ganotisi,Phyllis ,F,CU_8474559,194.1,44.371,08-18-18,Statistician III,1.0,1.0,1,,,A
Quattlebaum,Luisa,F,CU_5935039,213.81,20.851,07-15-18,Data Coordiator,0.0,1.0,1,,,A
Riviere,Jason ,M,CU_3805121,231.61,,06-26-18,Payment Adjustment Coordinator,0.0,1.0,1,,A,A
Shure,Luigi,M,CU_3641282,298.1,,04-01-18,Senior Sales Associate,,1.0,1,,A,A
Chars,Ralphy ,M,CU_9973701,155.82,63.104,05-21-18,Software Engineer IV,,,1,,A,A
Pollard,Caitlin ,F,CU_8900556,123.57,40.574,05-28-18,Data Coordiator,0.0,1.0,1,,,A
Jarecki,Santos,M,CU_9187277,120.22,41.073,09-28-18,Software Engineer IV,0.0,1.0,1,,,A
Preslar,Trent,M,CU_1011664,168.67,57.402,09-01-18,Librarian,0.0,1.0,1,,,A
Gruda,Kaylan ,M,CU_7065553,172.07,28.604,07-16-18,Software Engineer IV,1.0,1.0,1,,,A
Dalo,Tess ,F,CU_9793490,125.96,55.638,03-13-18,Data Coordiator,0.0,1.0,1,,A,A
Larusch,Jordon,M,CU_6115280,128.06,59.045,11-22-18,Assistant Manager,1.0,1.0,1,,,A
Skufca,John-James ,M,CU_1814481,214.51,,07-01-18,Assistant Manager,0.0,1.0,1,,A,A
Ragon,Sybil ,F,CU_2322389,229.75,42.447,05-30-18,Information Systems Manager,0.0,1.0,1,,,A
Reason,Preston,M,CU_7237597,211.58,,05-17-18,Payment Adjustment Coordinator,1.0,1.0,2,,A,C
Billiar,Chet,M,CU_9129950,415.66,,07-21-18,Assistant Manager,0.0,1.0,1,,,A
Larney,Kyra ,F,CU_7540706,167.83,58.674,09-17-18,Software Engineer IV,0.0,,1,,,A
Vecino,Giovanni ,M,CU_2813923,91.4,,04-15-18,Payment Adjustment Coordinator,0.0,1.0,1,,,A
Uken,Darsh ,M,CU_3067876,116.83,37.561,01-15-18,,0.0,1.0,1,,A,A
Guerro,Pola ,F,CU_1191911,167.68,64.576,08-30-18,Structural Engineer,1.0,1.0,1,,,A
Shortell,Katina,F,CU_6041575,285.33,,03-24-18,Assistant Manager,,1.0,1,,,A
Gelfond,Samuel,M,CU_1372140,198.48,34.592,10-15-18,Software Engineer IV,0.0,1.0,1,,,A
Treamer,Leah ,F,CU_2150381,143.34,49.378,11-20-18,Software Engineer IV,0.0,1.0,1,,,A
Castile,Alys ,F,CU_7704559,406.12,36.67,07-04-18,Sales Associate,0.0,1.0,1,,,A
Rodman,Sophia ,F,CU_6410223,150.91,39.572,04-17-18,Software Engineer IV,0.0,,1,,A,A
Widen,Sabrina,F,CU_8884211,168.53,,07-14-18,Assistant Manager,,,1,,A,A
Py,Keenan,M,CU_8204276,133.98,38.19,06-21-18,,1.0,1.0,1,,,A
Kopec,Kristen,F,CU_6385652,203.52,,10-06-18,Actuary,0.0,1.0,1,,,A
Lescano,Jackie,M,CU_8024052,134.78,61.499,12-23-18,Payment Adjustment Coordinator,0.0,,1,,,A
Kleintop,Lacey-Mae ,F,CU_2584564,165.67,,02-23-18,Software Engineer IV,0.0,,1,,A,A
Picaro,Adil ,M,CU_9785333,213.23,42.81,02-25-18,Assistant Manager,0.0,1.0,1,,,A
Finau,Tobias,M,CU_7401465,223.25,50.99,04-20-18,Structural Engineer,0.0,,1,,A,A
Kranwinkle,Nelson ,M,CU_9121788,146.51,64.211,04-16-18,Software Engineer IV,,,1,,A,A
Dumoulin,Wilmer,M,CU_8146942,139.63,55.592,08-30-18,Librarian,,1.0,1,,A,A
Lato,Ollie ,M,CU_1650691,149.87,43.893,01-20-18,Social Worker,0.0,,1,,A,A
Peach,Marwa ,F,CU_8409094,166.9,30.765,09-25-18,Design Engineer,0.0,1.0,1,,A,A
Rudiger,Kristofer,M,CU_1781768,346.6,47.732,11-19-18,,,1.0,1,,A,A
Zeiders,Autumn ,F,CU_9351179,50.39,40.467,04-26-18,,1.0,1.0,1,,A,A
Rhodus,Susanna,F,CU_8826892,162.38,37.543,12-21-18,Software Engineer IV,,1.0,1,,A,A
Guziak,Zakariyya ,M,CU_3354635,153.06,,11-06-18,Software Engineer IV,0.0,1.0,1,,A,A
Wondoloski,Horace,M,CU_5181451,175.89,49.79,09-08-18,Software Engineer IV,,1.0,1,,,A
Flannagan,Mark ,M,CU_3059726,118.71,49.477,08-18-18,Assistant Manager,0.0,1.0,1,,A,A
Gutzman,Alayna ,F,CU_7344146,150.42,45.335,03-17-18,Software Engineer IV,,1.0,1,,A,A
Nebeker,Kendrick,M,CU_2207763,51.89,36.892,12-15-18,Computer Systems Analyst II,0.0,1.0,1,,,A
Landron,Milan ,M,CU_5885971,692.79,33.089,05-06-18,Software Engineer IV,,1.0,1,,A,A
Geoffrey,Aminah ,F,CU_3739667,148.33,39.189,11-16-18,Software Engineer IV,,1.0,1,,,A
Hoopingarner,Jamal ,M,CU_8417302,98.35,37.372,01-24-18,Senior Sales Associate,,,1,,,A
Ozimek,Tracey,M,CU_4042775,113.91,,04-19-18,Software Engineer IV,0.0,1.0,1,,A,A
Caffie,Winfred,M,CU_7483417,231.57,60.137,02-18-18,Data Coordiator,0.0,1.0,1,,,A
Ledon,Harleen ,F,CU_2117658,195.88,49.027,10-11-18,,,1.0,1,,A,A
Jaret,Madeline,F,CU_3682332,270.98,59.777,09-21-18,Assistant Manager,0.0,1.0,1,,A,A
Wroe,Tania,F,CU_1667102,409.39,52.231,06-07-18,Senior Sales Associate,0.0,1.0,1,,A,A
Upthegrove,Dexter ,M,CU_3452959,107.09,,04-26-18,Data Coordiator,0.0,1.0,1,,A,A
Farug,Cyril,M,CU_9343008,143.51,41.918,12-05-18,Payment Adjustment Coordinator,0.0,1.0,1,,A,A
Shrewsberry,Craig,M,CU_8605728,126.23,44.708,06-23-18,Librarian,,1.0,1,,A,A
Pignotti,Kimberley ,F,CU_4837409,284.44,54.779,10-01-18,Assistant Manager,,,1,,,A
Polhill,Jasper,M,CU_3608611,203.65,27.027,11-07-18,Software Engineer IV,0.0,1.0,1,,,A
Himmel,Rex,M,CU_1552424,213.25,59.846,01-29-18,Senior Sales Associate,,1.0,1,,A,A
Maatta,Henrietta ,F,CU_7262253,238.03,28.192,05-11-18,Assistant Manager,0.0,1.0,1,,,A
Lobban,Chiara ,F,CU_4788269,173.05,37.99,05-29-18,Senior Sales Associate,0.0,1.0,1,,A,A
Nieng,Jon ,M,CU_6737967,237.39,,01-28-18,Design Engineer,,1.0,1,,,A
Mccarren,Jeannie,F,CU_4714544,131.76,22.397,11-15-18,Senior Sales Associate,0.0,1.0,1,,,A
Quintel,Seth ,M,CU_1331256,161.51,,11-22-18,Assistant Manager,0.0,1.0,1,,A,A
Joel,Dougie ,M,CU_6983741,140.22,43.139,08-11-18,Data Coordiator,,,1,,A,A
Herrling,Matthew,M,CU_4919358,168.02,57.18,04-01-18,Software Engineer IV,0.0,1.0,2,,,C
Barthol,Goldie,F,CU_5361727,500.22,35.494,11-02-18,Software Engineer IV,0.0,1.0,1,,,A
Velez,Laith ,M,CU_9867328,192.58,33.283,01-29-18,Assistant Manager,,1.0,1,,A,A
Librizzi,Mia-Rose ,F,CU_5124164,936.49,35.087,09-30-18,Payment Adjustment Coordinator,0.0,,1,,,A
Mellas,Lucien ,M,CU_8499268,187.44,43.249,07-01-18,Software Engineer IV,,1.0,1,,,A
Heinle,Elma,F,CU_3928134,221.96,49.027,06-11-18,Payment Adjustment Coordinator,0.0,,1,,A,A
Ormand,Petra,F,CU_2011205,346.64,33.087,06-30-18,Software Engineer IV,0.0,1.0,1,,A,A
Barrows,Rizwan ,M,CU_6524996,332.41,56.933,07-22-18,Assistant Manager,,1.0,1,,A,A
Sawaya,Jaeden ,M,CU_5730374,212.92,41.522,04-04-18,Safety Technician IV,,1.0,1,,A,A
Gamarra,Junaid ,M,CU_2445386,109.21,39.001,02-20-18,Computer Systems Analyst II,0.0,1.0,1,,A,A
Ulven,Erika ,F,CU_3133517,237.03,30.083,03-05-18,Safety Technician IV,,1.0,1,,A,A
Grybel,Bradly,M,CU_9998415,322.36,44.02,07-03-18,Social Worker,0.0,,1,,,A
Thanasouk,Kacie ,F,CU_7237711,169.66,61.35,01-04-18,Assistant Manager,0.0,1.0,1,,A,A
Wildsmith,Morgan,M,CU_1011795,169.54,,03-23-18,Senior Sales Associate,0.0,1.0,1,,,A
Champion,Stanley ,M,CU_4804691,374.92,87.699,01-09-18,Payment Adjustment Coordinator,1.0,1.0,1,,A,A
Timinsky,Evelina ,F,CU_4436053,230.32,73.676,05-05-18,Payment Adjustment Coordinator,,,1,,,A
Tichacek,Stefan ,M,CU_8982614,124.38,59.152,01-08-18,Software Engineer IV,0.0,1.0,1,,A,A
Kuni,Mariana ,F,CU_7123033,132.33,28.474,04-21-18,Computer Systems Analyst II,0.0,1.0,1,,A,A
Caple,Lily,F,CU_4091997,128.73,37.818,03-11-18,Software Engineer IV,,,1,,,A
Wehling,Jeevan ,M,CU_3944546,177.6,30.261,01-01-18,Assistant Manager,0.0,,1,,,A
Ogutu,Abbas ,M,CU_9121891,225.94,41.363,06-04-18,Payment Adjustment Coordinator,,,1,,A,A
Gagon,Omar ,M,CU_2461796,175.25,41.791,04-16-18,Computer Systems Analyst II,,,1,,A,A
Swopes,Marvin,M,CU_4354149,90.02,56.832,11-05-18,Payment Adjustment Coordinator,,,1,,A,A
Farrens,Susannah ,F,CU_6467687,252.21,33.488,05-25-18,Assistant Manager,1.0,1.0,1,,A,A
Wicketts,Heidi,F,CU_5320807,172.45,61.83,01-15-18,Social Worker,,1.0,1,,A,A
Schwartzman,Olive,F,CU_9154665,136.95,71.053,03-06-18,Payment Adjustment Coordinator,0.0,1.0,1,,A,A
Isiordia,Clarissa,F,CU_1020009,157.14,37.915,02-02-18,Software Engineer IV,0.0,1.0,1,,,A
Subera,Lucy ,F,CU_3207274,175.39,38.084,08-09-18,,0.0,,1,,A,A
Beyerl,Cletus,M,CU_2232425,154.33,42.492,05-06-18,Structural Engineer,,1.0,1,,A,A
Mcardle,Beryl,F,CU_4124781,196.81,36.567,12-06-18,Information Systems Manager,,1.0,1,,A,A
Otutaha,Maxwell ,M,CU_4493422,292.58,60.142,03-29-18,Statistician III,0.0,1.0,1,,A,A
Magsamen,Rosalind,F,CU_8474739,160.89,59.817,06-02-18,Data Coordiator,0.0,1.0,1,,,A
Kolat,Diann,F,CU_2510964,148.44,32.224,07-01-18,Social Worker,0.0,1.0,1,,,A
Placzek,Annabelle,F,CU_2543735,106.49,63.398,11-28-18,Payment Adjustment Coordinator,0.0,,1,,A,A
Kristensen,Brogan ,M,CU_7884921,92.02,60.423,07-14-18,,0.0,1.0,1,,A,A
Stucker,Isiah,M,CU_1699962,182.07,39.692,03-18-18,Software Engineer IV,,1.0,1,,,A
Akiereisen,Mercedes ,F,CU_7778426,664.72,48.254,12-14-18,Payment Adjustment Coordinator,,1.0,1,,A,A
Lipa,Clement,M,CU_3567743,163.6,24.607,10-29-18,Payment Adjustment Coordinator,1.0,1.0,1,,,A
Seamen,Johnson,M,CU_5279871,115.51,32.038,07-14-18,Safety Technician IV,,1.0,1,,,A
Snelgrove,Frank ,M,CU_2986113,195.39,31.842,03-15-18,Sales Associate,,1.0,1,,A,A
Sedanos,Nelda,F,CU_8851588,454.19,35.86,03-05-18,Senior Sales Associate,0.0,1.0,1,,,A
Plath,Aydin ,M,CU_2044036,176.16,57.832,10-08-18,,1.0,1.0,1,,A,A
Horsey,Arden,M,CU_6467721,131.26,,01-14-18,,0.0,,1,,A,A
Rodak,Casey ,M,CU_3035281,158.6,31.303,09-21-18,,0.0,,1,,,B
Colling,Gale,M,CU_8073362,128.97,,06-05-18,Payment Adjustment Coordinator,1.0,1.0,1,,A,A
Shaheen,Holly ,F,CU_2658457,176.01,49.882,09-24-18,Senior Sales Associate,,1.0,1,,,A
Gruenhagen,Neva,F,CU_2224283,581.27,,04-02-18,Senior Sales Associate,0.0,1.0,1,,A,A
Alvin,Caitlin,F,CU_6467743,104.63,,02-07-18,,0.0,1.0,1,,,A
Schwarzer,Ayva ,F,CU_6729888,162.81,37.476,11-19-18,Data Coordiator,0.0,1.0,1,,A,A
Laughery,Mavis,F,CU_4190368,121.02,55.886,08-13-18,Software Engineer IV,0.0,1.0,1,,,A
Sweatmon,Aamina ,F,CU_1306791,184.44,51.222,07-05-18,Assistant Manager,0.0,1.0,1,,A,A
Chhuon,Weronika ,F,CU_2019496,156.06,33.857,02-26-18,Information Systems Manager,1.0,1.0,1,,A,A
Kulaga,Taylor,F,CU_6238378,141.8,42.203,12-24-18,Software Engineer IV,,1.0,1,,,A
Prowant,Abram,M,CU_8073388,200.94,33.874,08-11-18,Assistant Manager,0.0,,1,,,A
Kellett,Mindy,F,CU_9973934,106.57,55.555,09-28-18,Information Systems Manager,0.0,1.0,1,,,A
Reff,Krisha ,F,CU_5148848,129.74,38.759,02-22-18,Safety Technician IV,,1.0,1,,A,A
Arostegui,Williams,M,CU_6574259,118.67,58.663,07-25-18,Software Engineer IV,1.0,,1,,A,A
Sciabica,Charley,M,CU_3084468,204.28,48.147,12-19-18,Assistant Manager,,1.0,1,,A,A
Micek,Kaci ,F,CU_9351349,57.33,,01-16-18,Data Coordiator,0.0,1.0,1,,,A
Whipp,Aiden ,M,CU_8360118,224.96,46.714,06-07-18,Design Engineer,,1.0,1,,,A
Posso,Nate ,M,CU_1470647,292.75,44.405,10-09-18,Assistant Manager,,1.0,1,,A,A
Fritze,Dewayne,M,CU_5370040,234.39,60.698,09-29-18,Senior Sales Associate,,1.0,1,,A,A
Zadd,Zachary,M,CU_2494649,257.53,45.868,11-10-18,Assistant Manager,0.0,,1,,A,A
Stasko,Hunter ,M,CU_2281656,46.81,42.274,12-26-18,Senior Sales Associate,0.0,1.0,1,,A,A
Gieck,Charles,M,CU_6402229,19.62,59.726,03-02-18,Design Engineer,0.0,,1,,A,A
Ciskowski,Paddy ,M,CU_1839295,131.27,20.849,10-24-18,Assistant Manager,0.0,1.0,1,,A,A
Berkbigler,Virgilio,M,CU_5361855,93.51,29.982,03-10-18,Statistician III,,1.0,1,,,A
Thibodeaux,Yousif ,M,CU_4059329,158.9,47.904,11-30-18,Payment Adjustment Coordinator,1.0,1.0,1,,A,A
Albright,Kim,M,CU_4387011,141.0,35.641,11-18-18,Software Engineer IV,0.0,,1,,,B
Lench,Abby,F,CU_2773190,125.83,29.686,09-13-18,Payment Adjustment Coordinator,0.0,1.0,1,,A,A
Sagastegui,Brodie ,M,CU_2224330,175.67,27.051,07-26-18,Assistant Manager,,1.0,1,,A,B
Ritacco,Elwood,M,CU_8097995,90.58,47.239,02-25-18,Structural Engineer,,1.0,1,,A,A
Tamborlane,Chang,M,CU_2740428,31.24,46.604,05-26-18,,,1.0,1,,,A
Isaacs,Hari ,M,CU_6254797,118.08,52.926,11-16-18,Assistant Manager,,1.0,1,,A,A
Flavin,Priya ,F,CU_3182797,124.87,46.649,08-22-18,Assistant Manager,0.0,1.0,1,,,A
Crogier,Josiah,M,CU_9572557,103.26,54.419,12-14-18,Assistant Manager,0.0,1.0,1,,A,A
Janusz,Markus,M,CU_7221452,175.81,38.164,09-19-18,Software Engineer IV,,1.0,1,,,A
Jennette,Salma ,F,CU_2478289,129.46,,03-28-18,,,1.0,1,,A,A
Big,Kaiya ,F,CU_6926541,172.43,31.288,01-23-18,Data Coordiator,0.0,1.0,1,,,A
Schwendinger,Denise,F,CU_3363025,256.48,75.536,04-11-18,Assistant Manager,0.0,1.0,1,,A,A
Kukauskas,Jerri,F,CU_4157652,146.68,47.833,09-20-18,Assistant Manager,0.0,1.0,1,,A,B
Rawhouser,Charles ,M,CU_9744597,457.13,50.25,12-16-18,Actuary,,1.0,1,,A,A
Jaureguy,Sebastian,M,CU_5968081,155.21,36.541,06-02-18,Payment Adjustment Coordinator,,1.0,1,,,A
Yannuzzi,Luke,M,CU_9351383,167.41,59.271,01-12-18,Payment Adjustment Coordinator,,,1,,,A
Marcello,Ruben,M,CU_9998556,143.35,67.673,01-27-18,Software Engineer IV,,1.0,1,,A,A
Elgen,Shiloh ,F,CU_9253084,218.64,42.606,12-15-18,Assistant Manager,,1.0,1,,A,A
Silha,Rowan ,F,CU_3109085,126.67,50.9,10-27-18,Structural Engineer,0.0,1.0,1,,,A
Bonnenfant,Christopher ,M,CU_3403997,136.44,59.97,09-01-18,Librarian,0.0,1.0,1,,A,A
Cumings,Shanna,F,CU_4059360,181.09,29.055,08-25-18,Software Engineer IV,1.0,1.0,1,,,A
Thierry,Mikail ,M,CU_8638692,495.29,,12-06-18,Assistant Manager,0.0,1.0,1,,,A
Luginbill,Troy,M,CU_2191588,118.66,21.056,07-28-18,Software Engineer IV,0.0,1.0,1,,A,A
Abeb,Ottilie ,F,CU_6369510,83.28,50.808,11-19-18,Statistician III,0.0,1.0,1,,,A
Cimo,Arturo,M,CU_7631079,67.1,55.115,12-08-18,Software Engineer IV,,1.0,1,,A,A
Hesch,Leila,F,CU_5402856,167.84,59.752,07-18-18,Safety Technician IV,,1.0,1,,,A
Belsheim,Sahar ,F,CU_7540971,173.55,64.994,05-06-18,Librarian,,1.0,1,,,A
Paukstis,Jonny ,M,CU_2019564,167.45,,09-21-18,Payment Adjustment Coordinator,,,1,,,A
Danesi,Luis ,M,CU_8311022,151.42,56.499,11-03-18,Data Coordiator,,1.0,1,,A,A
Brod,Yasin ,M,CU_2298096,117.8,56.296,08-30-18,Assistant Manager,0.0,1.0,1,,A,A
Palinski,Hans,M,CU_3363057,101.64,36.381,06-03-18,Software Engineer IV,0.0,1.0,1,,A,A
Houchin,Hassan,M,CU_1913072,159.04,48.153,02-01-18,Sales Associate,0.0,,1,,A,A
Whitaker,Gladys,F,CU_4690163,132.62,55.393,10-11-18,Payment Adjustment Coordinator,0.0,1.0,1,,,A
Willson,Ruben ,M,CU_4755700,127.96,62.273,10-27-18,Safety Technician IV,0.0,,1,,A,A
Penegar,Hannah ,F,CU_8982772,162.85,56.672,11-16-18,Software Engineer IV,0.0,1.0,1,,,A
Ollar,Marlin,M,CU_8556790,155.14,21.81,08-22-18,Payment Adjustment Coordinator,0.0,1.0,1,,,A
Gasca,Asa ,M,CU_3592438,218.82,27.963,08-06-18,Actuary,0.0,,1,,,C
Barnar,Gabriel,M,CU_3002614,401.43,59.922,07-09-18,Assistant Manager,0.0,1.0,1,,,A
Ancic,Willow ,F,CU_8204535,173.38,,08-27-18,Assistant Manager,,1.0,1,,A,A
Bussler,Zavier ,M,CU_4665594,119.18,,08-22-18,Assistant Manager,,,1,,,A
Gorby,Cory ,M,CU_8917243,130.75,41.278,02-06-18,Data Coordiator,,1.0,1,,,A
Segroves,Pat,M,CU_4149494,98.43,31.587,11-20-18,Social Worker,1.0,1.0,1,,A,A
Aceret,Ruth,F,CU_8212737,172.96,20.778,04-19-18,Assistant Manager,0.0,1.0,1,,,A
Tarone,Kasper ,M,CU_3059972,148.92,54.784,11-14-18,Actuary,0.0,,1,,A,A
Bakko,Wiley,M,CU_4354312,181.47,57.202,08-21-18,Assistant Manager,,1.0,1,,,A
Mirr,Jess,M,CU_6902024,159.43,63.353,06-25-18,Senior Sales Associate,,1.0,1,,,A
Shelor,Khalil ,M,CU_4698379,117.65,53.679,10-19-18,,0.0,1.0,1,,,A
Canova,Ezekiel,M,CU_1896716,167.25,34.943,11-01-18,Payment Adjustment Coordinator,0.0,1.0,1,,A,A
Skay,Hassan ,M,CU_9326860,336.04,35.849,07-05-18,Assistant Manager,0.0,1.0,1,,,A
Clingingsmith,Haiden ,M,CU_5665037,113.75,26.978,09-18-18,Software Engineer IV,0.0,1.0,1,,A,A
Decapite,Ernest,M,CU_8302863,132.15,,06-27-18,Payment Adjustment Coordinator,,1.0,1,,A,A
Senosk,Katherine ,F,CU_2863371,325.44,74.349,02-05-18,,,1.0,1,,,A
Buchinsky,Benjamin,M,CU_7491857,153.09,57.683,03-09-18,Payment Adjustment Coordinator,0.0,1.0,1,,,A
Harklerode,Gillian,F,CU_4755725,121.68,36.989,07-20-18,Data Coordiator,0.0,1.0,1,,A,A
Flury,Jazmine ,F,CU_7803149,136.48,49.257,01-15-18,,,1.0,1,,,A
Hines,Boyce,M,CU_7573780,121.56,56.165,01-13-18,Software Engineer IV,0.0,,1,,A,A
Keto,Efren,M,CU_8720660,170.02,,07-27-18,Payment Adjustment Coordinator,0.0,1.0,1,,A,A
Nol,Rodrigo,M,CU_2846998,126.73,,01-20-18,Data Coordiator,0.0,,1,,A,A
Abrahamsen,Kyran ,M,CU_4149529,196.69,28.81,12-11-18,Statistician III,0.0,1.0,1,,A,B
Kio,Barney ,M,CU_1224986,167.06,45.395,05-09-18,Social Worker,1.0,1.0,1,,A,A
Dobbyn,Blake ,M,CU_7876891,134.58,53.765,07-12-18,Assistant Manager,1.0,1.0,1,,A,A
Mondor,Mitch,M,CU_4493597,312.2,,03-03-18,Software Engineer IV,,1.0,1,,A,A
Isola,Leslie,M,CU_8671520,164.45,27.351,06-19-18,Payment Adjustment Coordinator,0.0,1.0,1,,A,A
Frisby,Albert,M,CU_5697828,154.81,55.219,01-17-18,Payment Adjustment Coordinator,0.0,1.0,1,,,A
Nevinger,Rosalie,F,CU_6123812,105.79,29.234,06-01-18,Librarian,,,1,,A,A
Vink,Lennox ,M,CU_8917287,523.94,56.156,09-06-18,Assistant Manager,0.0,1.0,1,,,A
Citrino,Lucie ,F,CU_2175272,167.04,66.208,09-27-18,Assistant Manager,,1.0,1,,A,A
Eisenbeisz,Lessie,F,CU_2486570,145.47,,07-07-18,,0.0,1.0,1,,,A
Renk,Nataniel ,M,CU_2461995,137.13,27.328,11-28-18,Assistant Manager,,,1,,,A
Trageser,Ariel,M,CU_8278316,325.55,25.856,09-11-18,Data Coordiator,0.0,,1,,,A
Slusser,Ava-Rose ,F,CU_8204589,135.9,44.261,04-04-18,Software Engineer IV,0.0,1.0,1,,A,A
Feldmann,Eiliyah ,F,CU_1511725,174.07,53.568,05-01-18,Data Coordiator,0.0,1.0,1,,A,A
